TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table2
TIMESTAMP	RECORD	BattV_Min	PTemp_C_Max				
TS	RN	Volts	Deg C				
		Min	Max				
6/10/2011 9:43	904061	13.06	16.63				
6/10/2011 9:43	904062	13.04	16.66				
6/10/2011 9:44	904063	13.06	16.7				
6/10/2011 9:44	904064	13.04	16.73				
6/10/2011 9:45	904065	13.06	16.77				
6/10/2011 9:45	904066	13.04	16.8				
6/10/2011 9:46	904067	13.06	16.83				
6/10/2011 9:46	904068	13.05	16.87				
6/10/2011 9:47	904069	13.06	16.9				
6/10/2011 9:47	904070	13.04	16.94				
6/10/2011 9:48	904071	13.06	16.97				
6/10/2011 9:48	904072	13.04	17.01				
6/10/2011 9:49	904073	13.06	17.05				
6/10/2011 9:49	904074	13.04	17.08				
6/10/2011 9:50	904075	13.06	17.12				
6/10/2011 9:50	904076	13.04	17.16				
6/10/2011 9:51	904077	13.06	17.2				
6/10/2011 9:51	904078	13.04	17.24				
6/10/2011 9:52	904079	13.06	17.28				
6/10/2011 9:52	904080	13.05	17.31				
6/10/2011 9:53	904081	13.06	17.35				
6/10/2011 9:53	904082	13.05	17.39				
6/10/2011 9:54	904083	13.06	17.43				
6/10/2011 9:54	904084	13.05	17.47				
6/10/2011 9:55	904085	13.06	17.51				
6/10/2011 9:55	904086	13.05	17.54				
6/10/2011 9:56	904087	13.06	17.58				
6/10/2011 9:56	904088	13.05	17.62				
6/10/2011 9:57	904089	13.06	17.65				
6/10/2011 9:57	904090	13.05	17.69				
6/10/2011 9:58	904091	13.06	17.72				
6/10/2011 9:58	904092	13.05	17.75				
6/10/2011 9:59	904093	13.06	17.79				
6/10/2011 9:59	904094	13.05	17.82				
6/10/2011 10:00	904095	13.06	17.85				
6/10/2011 10:00	904096	13.05	17.88				
6/10/2011 10:01	904097	13.06	17.91				
6/10/2011 10:01	904098	13.05	17.94				
6/10/2011 10:02	904099	13.06	17.97				
6/10/2011 10:02	904100	13.05	17.99				
6/10/2011 10:03	904101	13.06	18.02				
6/10/2011 10:03	904102	13.05	18.05				
6/10/2011 10:04	904103	13.06	18.07				
6/10/2011 10:04	904104	13.05	18.1				
6/10/2011 10:05	904105	13.06	18.12				
6/10/2011 10:05	904106	13.05	18.15				
6/10/2011 10:06	904107	13.06	18.17				
6/10/2011 10:06	904108	13.05	18.19				
6/10/2011 10:07	904109	13.06	18.21				
6/10/2011 10:07	904110	13.05	18.23				
6/10/2011 10:08	904111	13.06	18.25				
6/10/2011 10:08	904112	13.05	18.27				
6/10/2011 10:09	904113	13.06	18.28				
6/10/2011 10:09	904114	13.05	18.3				
6/10/2011 10:10	904115	13.06	18.32				
6/10/2011 10:10	904116	13.05	18.33				
6/10/2011 10:11	904117	13.06	18.35				
6/10/2011 10:11	904118	13.05	18.36				
6/10/2011 10:12	904119	13.06	18.37				
6/10/2011 10:12	904120	13.05	18.39				
6/10/2011 10:13	904121	13.06	18.4				
6/10/2011 10:13	904122	13.05	18.41				
6/10/2011 10:14	904123	13.06	18.43				
6/10/2011 10:14	904124	13.05	18.44				
6/10/2011 10:15	904125	13.06	18.45				
6/10/2011 10:15	904126	13.05	18.46				
6/10/2011 10:16	904127	13.06	18.47				
6/10/2011 10:16	904128	13.05	18.48				
6/10/2011 10:17	904129	13.06	18.49				
6/10/2011 10:17	904130	13.05	18.5				
6/10/2011 10:18	904131	13.06	18.51				
6/10/2011 10:18	904132	13.05	18.51				
6/10/2011 10:19	904133	13.06	18.52				
6/10/2011 10:19	904134	13.05	18.53				
6/10/2011 10:20	904135	13.06	18.54				
6/10/2011 10:20	904136	13.05	18.54				
6/10/2011 10:21	904137	13.06	18.55				
6/10/2011 10:21	904138	13.05	18.56				
6/10/2011 10:22	904139	13.06	18.56				
6/10/2011 10:22	904140	13.05	18.57				
6/10/2011 10:23	904141	13.06	18.57				
6/10/2011 10:23	904142	13.05	18.58				
6/10/2011 10:24	904143	13.06	18.58				
6/10/2011 10:24	904144	13.05	18.59				
6/10/2011 10:25	904145	13.06	18.59				
6/10/2011 10:25	904146	13.05	18.6				
6/10/2011 10:26	904147	13.06	18.61				
6/10/2011 10:26	904148	13.05	18.61				
6/10/2011 10:27	904149	13.06	18.62				
6/10/2011 10:27	904150	13.05	18.62				
6/10/2011 10:28	904151	13.06	18.62				
6/10/2011 10:28	904152	13.05	18.62				
6/10/2011 10:29	904153	13.06	18.63				
6/10/2011 10:29	904154	13.05	18.63				
6/10/2011 10:30	904155	13.06	18.63				
6/10/2011 10:30	904156	13.05	18.63				
6/10/2011 10:31	904157	13.06	18.63				
6/10/2011 10:31	904158	13.05	18.63				
6/10/2011 10:32	904159	13.06	18.63				
6/10/2011 10:32	904160	13.05	18.63				
6/10/2011 10:33	904161	13.06	18.63				
6/10/2011 10:33	904162	13.05	18.63				
6/10/2011 10:34	904163	13.06	18.63				
6/10/2011 10:34	904164	13.05	18.63				
6/10/2011 10:35	904165	13.06	18.63				
6/10/2011 10:35	904166	13.05	18.62				
6/10/2011 10:36	904167	13.06	18.62				
6/10/2011 10:36	904168	13.05	18.62				
6/10/2011 10:37	904169	13.06	18.61				
6/10/2011 10:37	904170	13.05	18.61				
6/10/2011 10:38	904171	13.06	18.6				
6/10/2011 10:38	904172	13.05	18.6				
6/10/2011 10:39	904173	13.06	18.6				
6/10/2011 10:39	904174	13.05	18.59				
6/10/2011 10:40	904175	13.06	18.59				
6/10/2011 10:40	904176	13.05	18.58				
6/10/2011 10:41	904177	13.06	18.57				
6/10/2011 10:41	904178	13.05	18.57				
6/10/2011 10:42	904179	13.06	18.56				
6/10/2011 10:42	904180	13.05	18.56				
6/10/2011 10:43	904181	13.06	18.55				
6/10/2011 10:43	904182	13.05	18.54				
6/10/2011 10:44	904183	13.06	18.53				
6/10/2011 10:44	904184	13.05	18.53				
6/10/2011 10:45	904185	13.06	18.52				
6/10/2011 10:45	904186	13.05	18.51				
6/10/2011 10:46	904187	13.06	18.5				
6/10/2011 10:46	904188	13.05	18.49				
6/10/2011 10:47	904189	13.06	18.48				
6/10/2011 10:47	904190	13.05	18.47				
6/10/2011 10:48	904191	13.06	18.47				
6/10/2011 10:48	904192	13.05	18.46				
6/10/2011 10:49	904193	13.06	18.44				
6/10/2011 10:49	904194	13.05	18.43				
6/10/2011 10:50	904195	13.06	18.42				
6/10/2011 10:50	904196	13.05	18.41				
6/10/2011 10:51	904197	13.06	18.4				
6/10/2011 10:51	904198	13.05	18.39				
6/10/2011 10:52	904199	13.06	18.38				
6/10/2011 10:52	904200	13.05	18.37				
6/10/2011 10:53	904201	13.06	18.35				
6/10/2011 10:53	904202	13.05	18.34				
6/10/2011 10:54	904203	13.06	18.33				
6/10/2011 10:54	904204	13.05	18.31				
6/10/2011 10:55	904205	13.06	18.3				
6/10/2011 10:55	904206	13.05	18.29				
6/10/2011 10:56	904207	13.06	18.27				
6/10/2011 10:56	904208	13.05	18.26				
6/10/2011 10:57	904209	13.06	18.25				
6/10/2011 10:57	904210	13.05	18.23				
6/10/2011 10:58	904211	13.06	18.22				
6/10/2011 10:58	904212	13.05	18.2				
6/10/2011 10:59	904213	13.06	18.19				
6/10/2011 10:59	904214	13.05	18.18				
6/10/2011 11:00	904215	13.06	18.17				
6/10/2011 11:00	904216	13.05	18.15				
6/10/2011 11:01	904217	13.06	18.14				
6/10/2011 11:01	904218	13.05	18.13				
6/10/2011 11:02	904219	13.06	18.11				
6/10/2011 11:02	904220	13.05	18.1				
6/10/2011 11:03	904221	13.06	18.09				
6/10/2011 11:03	904222	13.05	18.07				
6/10/2011 11:04	904223	13.06	18.06				
6/10/2011 11:04	904224	13.05	18.05				
6/10/2011 11:05	904225	13.06	18.04				
6/10/2011 11:05	904226	13.05	18.02				
6/10/2011 11:06	904227	13.06	18.01				
6/10/2011 11:06	904228	13.05	18				
6/10/2011 11:07	904229	13.06	17.98				
6/10/2011 11:07	904230	13.05	17.97				
6/10/2011 11:08	904231	13.06	17.96				
6/10/2011 11:08	904232	13.05	17.95				
6/10/2011 11:09	904233	13.06	17.93				
6/10/2011 11:09	904234	13.05	17.92				
6/10/2011 11:10	904235	13.06	17.91				
6/10/2011 11:10	904236	13.05	17.9				
6/10/2011 11:11	904237	13.06	17.88				
6/10/2011 11:11	904238	13.05	17.87				
6/10/2011 11:12	904239	13.06	17.86				
6/10/2011 11:12	904240	13.05	17.85				
6/10/2011 11:13	904241	13.06	17.83				
6/10/2011 11:13	904242	13.05	17.82				
6/10/2011 11:14	904243	13.06	17.81				
6/10/2011 11:14	904244	13.05	17.8				
6/10/2011 11:15	904245	13.06	17.79				
6/10/2011 11:15	904246	13.05	17.77				
6/10/2011 11:16	904247	13.06	17.76				
6/10/2011 11:16	904248	13.05	17.75				
6/10/2011 11:17	904249	13.06	17.74				
6/10/2011 11:17	904250	13.05	17.73				
6/10/2011 11:18	904251	13.06	17.72				
6/10/2011 11:18	904252	13.05	17.71				
6/10/2011 11:19	904253	13.06	17.7				
6/10/2011 11:19	904254	13.05	17.68				
6/10/2011 11:20	904255	13.06	17.67				
6/10/2011 11:20	904256	13.05	17.67				
6/10/2011 11:21	904257	13.06	17.65				
6/10/2011 11:21	904258	13.05	17.64				
6/10/2011 11:22	904259	13.06	17.63				
6/10/2011 11:22	904260	13.05	17.62				
6/10/2011 11:23	904261	13.06	17.61				
6/10/2011 11:23	904262	13.05	17.6				
6/10/2011 11:24	904263	13.06	17.59				
6/10/2011 11:24	904264	13.05	17.58				
6/10/2011 11:25	904265	13.06	17.57				
6/10/2011 11:25	904266	13.05	17.56				
6/10/2011 11:26	904267	13.06	17.55				
6/10/2011 11:26	904268	13.05	17.53				
6/10/2011 11:27	904269	13.06	17.53				
6/10/2011 11:27	904270	13.05	17.51				
6/10/2011 11:28	904271	13.06	17.5				
6/10/2011 11:28	904272	13.05	17.49				
6/10/2011 11:29	904273	13.06	17.48				
6/10/2011 11:29	904274	13.05	17.47				
6/10/2011 11:30	904275	13.06	17.46				
6/10/2011 11:30	904276	13.05	17.45				
6/10/2011 11:31	904277	13.06	17.44				
6/10/2011 11:31	904278	13.05	17.43				
6/10/2011 11:32	904279	13.06	17.42				
6/10/2011 11:32	904280	13.05	17.41				
6/10/2011 11:33	904281	13.06	17.4				
6/10/2011 11:33	904282	13.05	17.39				
6/10/2011 11:34	904283	13.06	17.38				
6/10/2011 11:34	904284	13.05	17.37				
6/10/2011 11:35	904285	13.06	17.36				
6/10/2011 11:35	904286	13.05	17.35				
6/10/2011 11:36	904287	13.06	17.34				
6/10/2011 11:36	904288	13.05	17.33				
6/10/2011 11:37	904289	13.06	17.32				
6/10/2011 11:37	904290	13.05	17.31				
6/10/2011 11:38	904291	13.06	17.3				
6/10/2011 11:38	904292	13.05	17.29				
6/10/2011 11:39	904293	13.05	17.28				
6/10/2011 11:39	904294	13.05	17.27				
6/10/2011 11:40	904295	13.06	17.27				
6/10/2011 11:40	904296	13.05	17.26				
6/10/2011 11:41	904297	13.06	17.25				
6/10/2011 11:41	904298	13.05	17.24				
6/10/2011 11:42	904299	13.06	17.23				
6/10/2011 11:42	904300	13.05	17.22				
6/10/2011 11:43	904301	13.06	17.21				
6/10/2011 11:43	904302	13.05	17.2				
6/10/2011 11:44	904303	13.06	17.19				
6/10/2011 11:44	904304	13.05	17.18				
6/10/2011 11:45	904305	13.06	17.17				
6/10/2011 11:45	904306	13.05	17.16				
6/10/2011 11:46	904307	13.06	17.15				
6/10/2011 11:46	904308	13.05	17.14				
6/10/2011 11:47	904309	13.06	17.13				
6/10/2011 11:47	904310	13.05	17.12				
6/10/2011 11:48	904311	13.06	17.11				
6/10/2011 11:48	904312	13.05	17.1				
6/10/2011 11:49	904313	13.06	17.09				
6/10/2011 11:49	904314	13.05	17.08				
6/10/2011 11:50	904315	13.06	17.07				
6/10/2011 11:50	904316	13.05	17.06				
6/10/2011 11:51	904317	13.06	17.05				
6/10/2011 11:51	904318	13.05	17.04				
6/10/2011 11:52	904319	13.06	17.03				
6/10/2011 11:52	904320	13.05	17.02				
6/10/2011 11:53	904321	13.06	17.01				
6/10/2011 11:53	904322	13.05	17				
6/10/2011 11:54	904323	13.06	16.99				
6/10/2011 11:54	904324	13.05	16.98				
6/10/2011 11:55	904325	13.06	16.97				
6/10/2011 11:55	904326	13.05	16.96				
6/10/2011 11:56	904327	13.06	16.95				
6/10/2011 11:56	904328	13.05	16.94				
6/10/2011 11:57	904329	13.06	16.94				
6/10/2011 11:57	904330	13.05	16.92				
6/10/2011 11:58	904331	13.06	16.92				
6/10/2011 11:58	904332	13.05	16.9				
6/10/2011 11:59	904333	13.06	16.9				
6/10/2011 11:59	904334	13.05	16.89				
6/10/2011 12:00	904335	13.06	16.88				
6/10/2011 12:00	904336	13.05	16.87				
6/10/2011 12:01	904337	13.06	16.86				
6/10/2011 12:01	904338	13.04	16.85				
6/10/2011 12:02	904339	13.06	16.84				
6/10/2011 12:02	904340	13.05	16.83				
6/10/2011 12:03	904341	13.06	16.82				
6/10/2011 12:03	904342	13.05	16.81				
6/10/2011 12:04	904343	13.06	16.8				
6/10/2011 12:04	904344	13.05	16.79				
6/10/2011 12:05	904345	13.06	16.79				
6/10/2011 12:05	904346	13.05	16.78				
6/10/2011 12:06	904347	13.06	16.76				
6/10/2011 12:06	904348	13.05	16.76				
6/10/2011 12:07	904349	13.06	16.75				
6/10/2011 12:07	904350	13.05	16.74				
6/10/2011 12:08	904351	13.06	16.73				
6/10/2011 12:08	904352	13.05	16.72				
6/10/2011 12:09	904353	13.06	16.71				
6/10/2011 12:09	904354	13.05	16.7				
6/10/2011 12:10	904355	13.06	16.69				
6/10/2011 12:10	904356	13.05	16.68				
6/10/2011 12:11	904357	13.06	16.67				
6/10/2011 12:11	904358	13.05	16.67				
6/10/2011 12:12	904359	13.06	16.66				
6/10/2011 12:12	904360	13.05	16.65				
6/10/2011 12:13	904361	13.06	16.64				
6/10/2011 12:13	904362	13.04	16.63				
6/10/2011 12:14	904363	13.06	16.62				
6/10/2011 12:14	904364	13.05	16.61				
6/10/2011 12:15	904365	13.06	16.6				
6/10/2011 12:15	904366	13.05	16.59				
6/10/2011 12:16	904367	13.06	16.58				
6/10/2011 12:16	904368	13.04	16.57				
6/10/2011 12:17	904369	13.06	16.56				
6/10/2011 12:17	904370	13.05	16.55				
6/10/2011 12:18	904371	13.06	16.54				
6/10/2011 12:18	904372	13.05	16.53				
6/10/2011 12:19	904373	13.06	16.53				
6/10/2011 12:19	904374	13.05	16.51				
6/10/2011 12:20	904375	13.06	16.51				
6/10/2011 12:20	904376	13.05	16.49				
6/10/2011 12:21	904377	13.06	16.49				
6/10/2011 12:21	904378	13.05	16.48				
6/10/2011 12:22	904379	13.06	16.47				
6/10/2011 12:22	904380	13.05	16.46				
6/10/2011 12:23	904381	13.06	16.45				
6/10/2011 12:23	904382	13.05	16.44				
6/10/2011 12:24	904383	13.06	16.43				
6/10/2011 12:24	904384	13.05	16.42				
6/10/2011 12:25	904385	13.06	16.42				
6/10/2011 12:25	904386	13.05	16.4				
6/10/2011 12:26	904387	13.06	16.4				
6/10/2011 12:26	904388	13.05	16.39				
6/10/2011 12:27	904389	13.06	16.38				
6/10/2011 12:27	904390	13.05	16.37				
6/10/2011 12:28	904391	13.06	16.36				
6/10/2011 12:28	904392	13.05	16.35				
6/10/2011 12:29	904393	13.06	16.35				
6/10/2011 12:29	904394	13.05	16.34				
6/10/2011 12:30	904395	13.06	16.33				
6/10/2011 12:30	904396	13.05	16.32				
6/10/2011 12:31	904397	13.06	16.32				
6/10/2011 12:31	904398	13.05	16.31				
6/10/2011 12:32	904399	13.06	16.3				
6/10/2011 12:32	904400	13.05	16.3				
6/10/2011 12:33	904401	13.06	16.29				
6/10/2011 12:33	904402	13.05	16.28				
6/10/2011 12:34	904403	13.06	16.28				
6/10/2011 12:34	904404	13.04	16.27				
6/10/2011 12:35	904405	13.06	16.26				
6/10/2011 12:35	904406	13.05	16.26				
6/10/2011 12:36	904407	13.06	16.25				
6/10/2011 12:36	904408	13.04	16.25				
6/10/2011 12:37	904409	13.06	16.24				
6/10/2011 12:37	904410	13.05	16.23				
6/10/2011 12:38	904411	13.06	16.23				
6/10/2011 12:38	904412	13.04	16.22				
6/10/2011 12:39	904413	13.06	16.22				
6/10/2011 12:39	904414	13.05	16.21				
6/10/2011 12:40	904415	13.06	16.21				
6/10/2011 12:40	904416	13.05	16.2				
6/10/2011 12:41	904417	13.06	16.2				
6/10/2011 12:41	904418	13.04	16.19				
6/10/2011 12:42	904419	13.06	16.19				
6/10/2011 12:42	904420	13.05	16.18				
6/10/2011 12:43	904421	13.06	16.18				
6/10/2011 12:43	904422	13.05	16.18				
6/10/2011 12:44	904423	13.06	16.17				
6/10/2011 12:44	904424	13.05	16.17				
6/10/2011 12:45	904425	13.06	16.17				
6/10/2011 12:45	904426	13.05	16.16				
6/10/2011 12:46	904427	13.06	16.16				
6/10/2011 12:46	904428	13.05	16.16				
6/10/2011 12:47	904429	13.06	16.15				
6/10/2011 12:47	904430	13.04	16.15				
6/10/2011 12:48	904431	13.06	16.15				
6/10/2011 12:48	904432	13.04	16.14				
6/10/2011 12:49	904433	13.06	16.14				
6/10/2011 12:49	904434	13.05	16.14				
6/10/2011 12:50	904435	13.06	16.14				
6/10/2011 12:50	904436	13.05	16.13				
6/10/2011 12:51	904437	13.06	16.13				
6/10/2011 12:51	904438	13.05	16.13				
6/10/2011 12:52	904439	13.06	16.13				
6/10/2011 12:52	904440	13.05	16.12				
6/10/2011 12:53	904441	13.06	16.12				
6/10/2011 12:53	904442	13.05	16.12				
6/10/2011 12:54	904443	13.06	16.12				
6/10/2011 12:54	904444	13.05	16.12				
6/10/2011 12:55	904445	13.06	16.12				
6/10/2011 12:55	904446	13.05	16.11				
6/10/2011 12:56	904447	13.06	16.11				
6/10/2011 12:56	904448	13.05	16.11				
6/10/2011 12:57	904449	13.06	16.11				
6/10/2011 12:57	904450	13.05	16.11				
6/10/2011 12:58	904451	13.06	16.11				
6/10/2011 12:58	904452	13.05	16.1				
6/10/2011 12:59	904453	13.06	16.1				
6/10/2011 12:59	904454	13.05	16.1				
6/10/2011 13:00	904455	13.06	16.1				
6/10/2011 13:00	904456	13.05	16.1				
6/10/2011 13:01	904457	13.06	16.09				
6/10/2011 13:01	904458	13.05	16.09				
6/10/2011 13:02	904459	13.06	16.09				
6/10/2011 13:02	904460	13.05	16.09				
6/10/2011 13:03	904461	13.06	16.08				
6/10/2011 13:03	904462	13.05	16.08				
6/10/2011 13:04	904463	13.06	16.08				
6/10/2011 13:04	904464	13.05	16.08				
6/10/2011 13:05	904465	13.06	16.07				
6/10/2011 13:05	904466	13.05	16.07				
6/10/2011 13:06	904467	13.06	16.07				
6/10/2011 13:06	904468	13.04	16.06				
6/10/2011 13:07	904469	13.06	16.06				
6/10/2011 13:07	904470	13.05	16.05				
6/10/2011 13:08	904471	13.06	16.05				
6/10/2011 13:08	904472	13.04	16.04				
6/10/2011 13:09	904473	13.06	16.04				
6/10/2011 13:09	904474	13.04	16.04				
6/10/2011 13:10	904475	13.06	16.03				
6/10/2011 13:10	904476	13.05	16.02				
6/10/2011 13:11	904477	13.06	16.02				
6/10/2011 13:11	904478	13.05	16.02				
6/10/2011 13:12	904479	13.06	16.01				
6/10/2011 13:12	904480	13.05	16				
6/10/2011 13:13	904481	13.06	16				
6/10/2011 13:13	904482	13.05	15.99				
6/10/2011 13:14	904483	13.06	15.99				
6/10/2011 13:14	904484	13.05	15.98				
6/10/2011 13:15	904485	13.06	15.98				
6/10/2011 13:15	904486	13.05	15.97				
6/10/2011 13:16	904487	13.05	15.97				
6/10/2011 13:16	904488	13.05	15.96				
6/10/2011 13:17	904489	13.06	15.96				
6/10/2011 13:17	904490	13.04	15.95				
6/10/2011 13:18	904491	13.06	15.95				
6/10/2011 13:18	904492	13.05	15.94				
6/10/2011 13:19	904493	13.06	15.94				
6/10/2011 13:19	904494	13.04	15.93				
6/10/2011 13:20	904495	13.06	15.93				
6/10/2011 13:20	904496	13.05	15.92				
6/10/2011 13:21	904497	13.06	15.92				
6/10/2011 13:21	904498	13.05	15.92				
6/10/2011 13:22	904499	13.06	15.92				
6/10/2011 13:22	904500	13.05	15.91				
6/10/2011 13:23	904501	13.06	15.91				
6/10/2011 13:23	904502	13.05	15.9				
6/10/2011 13:24	904503	13.06	15.9				
6/10/2011 13:24	904504	13.05	15.9				
6/10/2011 13:25	904505	13.06	15.9				
6/10/2011 13:25	904506	13.05	15.9				
6/10/2011 13:26	904507	13.06	15.9				
6/10/2011 13:26	904508	13.04	15.89				
6/10/2011 13:27	904509	13.06	15.9				
6/10/2011 13:27	904510	13.04	15.9				
6/10/2011 13:28	904511	13.06	15.9				
6/10/2011 13:28	904512	13.04	15.9				
6/10/2011 13:29	904513	13.06	15.9				
6/10/2011 13:29	904514	13.05	15.9				
6/10/2011 13:30	904515	13.06	15.91				
6/10/2011 13:30	904516	13.05	15.91				
6/10/2011 13:31	904517	13.06	15.91				
6/10/2011 13:31	904518	13.05	15.91				
6/10/2011 13:32	904519	13.06	15.92				
6/10/2011 13:32	904520	13.05	15.92				
6/10/2011 13:33	904521	13.06	15.92				
6/10/2011 13:33	904522	13.05	15.93				
6/10/2011 13:34	904523	13.06	15.94				
6/10/2011 13:34	904524	13.05	15.94				
6/10/2011 13:35	904525	13.06	15.95				
6/10/2011 13:35	904526	13.05	15.95				
6/10/2011 13:36	904527	13.05	15.96				
6/10/2011 13:36	904528	13.05	15.96				
6/10/2011 13:37	904529	13.06	15.97				
6/10/2011 13:37	904530	13.04	15.98				
6/10/2011 13:38	904531	13.06	15.98				
6/10/2011 13:38	904532	13.05	15.99				
6/10/2011 13:39	904533	13.06	16				
6/10/2011 13:39	904534	13.05	16.01				
6/10/2011 13:40	904535	13.06	16.02				
6/10/2011 13:40	904536	13.05	16.03				
6/10/2011 13:41	904537	13.06	16.04				
6/10/2011 13:41	904538	13.05	16.05				
6/10/2011 13:42	904539	13.06	16.06				
6/10/2011 13:42	904540	13.04	16.06				
6/10/2011 13:43	904541	13.06	16.08				
6/10/2011 13:43	904542	13.04	16.09				
6/10/2011 13:44	904543	13.06	16.1				
6/10/2011 13:44	904544	13.05	16.11				
6/10/2011 13:45	904545	13.06	16.12				
6/10/2011 13:45	904546	13.05	16.13				
6/10/2011 13:46	904547	13.06	16.14				
6/10/2011 13:46	904548	13.05	16.16				
6/10/2011 13:47	904549	13.06	16.17				
6/10/2011 13:47	904550	13.05	16.18				
6/10/2011 13:48	904551	13.06	16.19				
6/10/2011 13:48	904552	13.05	16.2				
6/10/2011 13:49	904553	13.06	16.22				
6/10/2011 13:49	904554	13.04	16.23				
6/10/2011 13:50	904555	13.06	16.24				
6/10/2011 13:50	904556	13.05	16.26				
6/10/2011 13:51	904557	13.06	16.27				
6/10/2011 13:51	904558	13.05	16.28				
6/10/2011 13:52	904559	13.06	16.3				
6/10/2011 13:52	904560	13.05	16.31				
6/10/2011 13:53	904561	13.06	16.33				
6/10/2011 13:53	904562	13.05	16.34				
6/10/2011 13:54	904563	13.06	16.36				
6/10/2011 13:54	904564	13.05	16.37				
6/10/2011 13:55	904565	13.06	16.38				
6/10/2011 13:55	904566	13.05	16.4				
6/10/2011 13:56	904567	13.06	16.41				
6/10/2011 13:56	904568	13.05	16.43				
6/10/2011 13:57	904569	13.06	16.44				
6/10/2011 13:57	904570	13.05	16.45				
6/10/2011 13:58	904571	13.06	16.47				
6/10/2011 13:58	904572	13.05	16.48				
6/10/2011 13:59	904573	13.06	16.5				
6/10/2011 13:59	904574	13.05	16.51				
6/10/2011 14:00	904575	13.06	16.52				
6/10/2011 14:00	904576	13.05	16.54				
6/10/2011 14:01	904577	13.06	16.55				
6/10/2011 14:01	904578	13.05	16.56				
6/10/2011 14:02	904579	13.06	16.57				
6/10/2011 14:02	904580	13.05	16.58				
6/10/2011 14:03	904581	13.06	16.59				
6/10/2011 14:03	904582	13.05	16.6				
6/10/2011 14:04	904583	13.06	16.61				
6/10/2011 14:04	904584	13.05	16.62				
6/10/2011 14:05	904585	13.06	16.63				
6/10/2011 14:05	904586	13.05	16.64				
6/10/2011 14:06	904587	13.06	16.65				
6/10/2011 14:06	904588	13.05	16.66				
6/10/2011 14:07	904589	13.06	16.67				
6/10/2011 14:07	904590	13.05	16.67				
6/10/2011 14:08	904591	13.06	16.68				
6/10/2011 14:08	904592	13.05	16.69				
6/10/2011 14:09	904593	13.06	16.7				
6/10/2011 14:09	904594	13.05	16.7				
6/10/2011 14:10	904595	13.06	16.71				
6/10/2011 14:10	904596	13.05	16.72				
6/10/2011 14:11	904597	13.06	16.73				
6/10/2011 14:11	904598	13.05	16.73				
6/10/2011 14:12	904599	13.06	16.74				
6/10/2011 14:12	904600	13.05	16.74				
6/10/2011 14:13	904601	13.06	16.75				
6/10/2011 14:13	904602	13.05	16.75				
6/10/2011 14:14	904603	13.06	16.76				
6/10/2011 14:14	904604	13.05	16.76				
6/10/2011 14:15	904605	13.06	16.77				
6/10/2011 14:15	904606	13.05	16.78				
6/10/2011 14:16	904607	13.06	16.79				
6/10/2011 14:16	904608	13.05	16.79				
6/10/2011 14:17	904609	13.06	16.8				
6/10/2011 14:17	904610	13.05	16.8				
6/10/2011 14:18	904611	13.06	16.8				
6/10/2011 14:18	904612	13.05	16.81				
6/10/2011 14:19	904613	13.06	16.81				
6/10/2011 14:19	904614	13.05	16.82				
6/10/2011 14:20	904615	13.06	16.82				
6/10/2011 14:20	904616	13.05	16.83				
6/10/2011 14:21	904617	13.06	16.83				
6/10/2011 14:21	904618	13.05	16.84				
6/10/2011 14:22	904619	13.06	16.84				
6/10/2011 14:22	904620	13.05	16.85				
6/10/2011 14:23	904621	13.06	16.85				
6/10/2011 14:23	904622	13.05	16.85				
6/10/2011 14:24	904623	13.06	16.86				
6/10/2011 14:24	904624	13.05	16.86				
6/10/2011 14:25	904625	13.06	16.87				
6/10/2011 14:25	904626	13.05	16.87				
